,COLUMN_1,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,ID
1314,897,0.0,0.0,0.0,9.0,14.0,1.0,0.0,0.0,0.0,0.0,2.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,12.0,14.0,1.0,0.0,0.0,0.0,0.0,5.0,16.0,4.0,2.0,1.0,0.0,0.0,0.0,12.0,13.0,1.0,14.0,8.0,1.0,0.0,1.0,16.0,16.0,16.0,16.0,15.0,3.0,0.0,0.0,5.0,8.0,11.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,3.0,0.0,0.0,4
1315,898,0.0,0.0,1.0,11.0,14.0,15.0,3.0,0.0,0.0,1.0,13.0,16.0,12.0,16.0,8.0,0.0,0.0,8.0,16.0,4.0,6.0,16.0,5.0,0.0,0.0,5.0,15.0,11.0,13.0,14.0,0.0,0.0,0.0,0.0,2.0,12.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,7.0,0.0,0.0,0.0,0.0,11.0,13.0,12.0,1.0,0.0,8
1316,899,0.0,0.0,6.0,14.0,16.0,5.0,0.0,0.0,0.0,2.0,16.0,16.0,16.0,7.0,0.0,0.0,0.0,2.0,15.0,16.0,15.0,2.0,0.0,0.0,0.0,0.0,6.0,16.0,15.0,7.0,0.0,0.0,0.0,0.0,14.0,10.0,6.0,16.0,3.0,0.0,0.0,1.0,16.0,3.0,0.0,16.0,7.0,0.0,0.0,0.0,10.0,11.0,11.0,15.0,3.0,0.0,0.0,0.0,3.0,14.0,16.0,6.0,0.0,0.0,8
1317,900,0.0,0.0,0.0,4.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,1.0,0.0,0.0,0.0,0.0,7.0,16.0,2.0,0.0,0.0,0.0,0.0,4.0,15.0,8.0,0.0,5.0,0.0,0.0,0.0,11.0,14.0,1.0,6.0,16.0,5.0,0.0,1.0,16.0,14.0,12.0,16.0,16.0,3.0,0.0,0.0,10.0,12.0,10.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,2.0,0.0,0.0,4
1318,901,0.0,0.0,1.0,9.0,15.0,11.0,3.0,0.0,0.0,0.0,12.0,9.0,1.0,11.0,6.0,0.0,0.0,0.0,13.0,7.0,6.0,16.0,8.0,0.0,0.0,0.0,4.0,10.0,12.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,0.0,0.0,8.0,7.0,0.0,0.0,15.0,5.0,0.0,0.0,1.0,12.0,10.0,4.0,16.0,3.0,0.0,0.0,0.0,0.0,13.0,16.0,8.0,0.0,0.0,9
1319,902,0.0,0.0,0.0,14.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,14.0,1.0,0.0,0.0,0.0,9.0,11.0,0.0,13.0,5.0,0.0,0.0,2.0,16.0,8.0,0.0,8.0,8.0,0.0,0.0,5.0,13.0,0.0,0.0,8.0,7.0,0.0,0.0,6.0,13.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,12.0,10.0,6.0,14.0,0.0,0.0,0.0,0.0,1.0,11.0,14.0,7.0,0.0,0.0,0
1320,903,0.0,0.0,0.0,10.0,13.0,5.0,0.0,0.0,0.0,3.0,14.0,16.0,12.0,15.0,0.0,0.0,0.0,10.0,16.0,8.0,11.0,16.0,0.0,0.0,0.0,8.0,14.0,5.0,14.0,9.0,0.0,0.0,0.0,0.0,7.0,14.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,14.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,11.0,16.0,11.0,0.0,0.0,8
1321,904,0.0,0.0,4.0,11.0,12.0,14.0,0.0,0.0,0.0,0.0,15.0,12.0,14.0,16.0,4.0,0.0,0.0,0.0,16.0,9.0,16.0,13.0,3.0,0.0,0.0,0.0,5.0,12.0,11.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,6.0,13.0,4.0,0.0,14.0,4.0,0.0,0.0,0.0,7.0,13.0,16.0,14.0,1.0,0.0,9
1322,905,0.0,0.0,2.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,16.0,2.0,0.0,0.0,0.0,6.0,15.0,11.0,16.0,4.0,0.0,0.0,0.0,5.0,16.0,10.0,16.0,1.0,0.0,0.0,0.0,2.0,15.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,12.0,9.0,3.0,0.0,0.0,0.0,4.0,14.0,0.0,12.0,14.0,1.0,0.0,0.0,1.0,12.0,10.0,7.0,0.0,0.0,8
1323,906,0.0,0.0,10.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,15.0,6.0,4.0,1.0,0.0,0.0,10.0,16.0,16.0,16.0,16.0,10.0,1
1324,907,0.0,1.0,15.0,16.0,10.0,0.0,0.0,0.0,0.0,4.0,16.0,9.0,16.0,4.0,0.0,0.0,0.0,2.0,12.0,5.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,3.0,0.0,0.0,0.0,0.0,1.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,4.0,0.0,0.0,0.0,0.0,2.0,16.0,13.0,4.0,4.0,3.0,0.0,0.0,2.0,13.0,16.0,16.0,16.0,16.0,2.0,2
1325,908,0.0,0.0,6.0,13.0,12.0,2.0,0.0,0.0,0.0,0.0,7.0,7.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,7.0,11.0,0.0,0.0,1.0,16.0,4.0,0.0,9.0,11.0,0.0,0.0,0.0,5.0,13.0,12.0,16.0,3.0,0.0,3
1326,909,0.0,0.0,0.0,4.0,15.0,2.0,0.0,0.0,0.0,0.0,1.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,15.0,1.0,11.0,9.0,0.0,0.0,3.0,14.0,8.0,0.0,14.0,10.0,0.0,0.0,10.0,16.0,12.0,12.0,16.0,8.0,0.0,0.0,13.0,16.0,14.0,15.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,9.0,0.0,0.0,4
1327,910,0.0,0.0,14.0,12.0,12.0,13.0,3.0,0.0,0.0,0.0,16.0,8.0,8.0,6.0,1.0,0.0,0.0,0.0,14.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,16.0,2.0,0.0,0.0,0.0,0.0,13.0,3.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,5.0,4.0,8.0,12.0,1.0,0.0,0.0,1.0,15.0,15.0,11.0,3.0,0.0,0.0,5
1328,911,0.0,0.0,1.0,10.0,10.0,0.0,0.0,0.0,0.0,1.0,13.0,10.0,1.0,0.0,0.0,0.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,5.0,10.0,11.0,1.0,0.0,0.0,5.0,16.0,13.0,6.0,10.0,8.0,0.0,0.0,0.0,10.0,9.0,0.0,7.0,11.0,0.0,0.0,0.0,1.0,12.0,16.0,14.0,2.0,0.0,6
1329,912,0.0,0.0,3.0,14.0,8.0,6.0,4.0,0.0,0.0,0.0,11.0,16.0,16.0,16.0,15.0,1.0,0.0,3.0,16.0,3.0,2.0,15.0,6.0,0.0,0.0,5.0,8.0,0.0,9.0,14.0,0.0,0.0,0.0,0.0,7.0,9.0,15.0,13.0,4.0,0.0,0.0,0.0,10.0,16.0,16.0,15.0,3.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,15.0,2.0,0.0,0.0,0.0,7
1330,913,0.0,0.0,7.0,15.0,14.0,6.0,0.0,0.0,0.0,5.0,16.0,5.0,10.0,16.0,4.0,0.0,0.0,6.0,15.0,2.0,10.0,14.0,1.0,0.0,0.0,1.0,13.0,16.0,14.0,1.0,0.0,0.0,0.0,0.0,10.0,13.0,15.0,8.0,0.0,0.0,0.0,0.0,15.0,2.0,3.0,15.0,6.0,0.0,0.0,0.0,15.0,3.0,8.0,15.0,6.0,0.0,0.0,0.0,6.0,16.0,11.0,4.0,0.0,0.0,8
1331,914,0.0,0.0,7.0,14.0,9.0,0.0,0.0,0.0,0.0,1.0,16.0,5.0,10.0,7.0,0.0,0.0,0.0,0.0,13.0,2.0,3.0,13.0,0.0,0.0,0.0,0.0,5.0,15.0,16.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,14.0,3.0,0.0,0.0,5.0,15.0,16.0,16.0,12.0,1.0,9
1332,915,0.0,0.0,3.0,13.0,13.0,3.0,0.0,0.0,0.0,0.0,14.0,8.0,7.0,15.0,1.0,0.0,0.0,3.0,16.0,0.0,0.0,9.0,6.0,0.0,0.0,6.0,13.0,0.0,0.0,4.0,8.0,0.0,0.0,4.0,9.0,0.0,0.0,4.0,8.0,0.0,0.0,1.0,13.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,14.0,7.0,0.0,11.0,4.0,0.0,0.0,0.0,3.0,15.0,16.0,14.0,0.0,0.0,0
1333,916,0.0,0.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,13.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,2.0,0.0,0.0,0.0,0.0,5.0,12.0,16.0,11.0,8.0,3.0,0.0,0.0,12.0,16.0,16.0,16.0,16.0,9.0,1
1334,917,0.0,4.0,16.0,15.0,1.0,0.0,0.0,0.0,0.0,8.0,14.0,16.0,4.0,0.0,0.0,0.0,0.0,5.0,8.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,3.0,6.0,9.0,0.0,0.0,3.0,15.0,15.0,8.0,13.0,15.0,0.0,0.0,4.0,15.0,16.0,16.0,16.0,7.0,0.0,2
1335,918,0.0,0.0,9.0,16.0,10.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,14.0,2.0,0.0,0.0,0.0,0.0,2.0,16.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,2.0,0.0,0.0,4.0,6.0,0.0,0.0,13.0,7.0,0.0,0.0,6.0,13.0,1.0,5.0,16.0,3.0,0.0,0.0,0.0,10.0,16.0,15.0,5.0,0.0,0.0,3
1336,919,0.0,0.0,0.0,2.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,15.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,3.0,9.0,12.0,0.0,0.0,1.0,14.0,8.0,0.0,15.0,13.0,0.0,0.0,11.0,16.0,10.0,8.0,16.0,10.0,0.0,3.0,16.0,16.0,16.0,16.0,15.0,3.0,0.0,0.0,0.0,0.0,2.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,7.0,0.0,0.0,4
1337,920,0.0,1.0,12.0,13.0,13.0,0.0,0.0,0.0,0.0,4.0,11.0,6.0,3.0,0.0,0.0,0.0,0.0,7.0,11.0,8.0,6.0,1.0,0.0,0.0,0.0,5.0,15.0,12.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,10.0,8.0,7.0,15.0,3.0,0.0,0.0,1.0,13.0,16.0,12.0,5.0,0.0,0.0,5
1338,921,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,12.0,4.0,11.0,9.0,1.0,0.0,0.0,4.0,16.0,15.0,8.0,12.0,7.0,0.0,0.0,2.0,14.0,10.0,3.0,13.0,7.0,0.0,0.0,0.0,2.0,13.0,16.0,8.0,1.0,0.0,6
1339,922,0.0,0.0,6.0,16.0,16.0,12.0,3.0,0.0,0.0,0.0,13.0,12.0,10.0,16.0,2.0,0.0,0.0,1.0,16.0,3.0,10.0,11.0,0.0,0.0,0.0,1.0,7.0,1.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,15.0,4.0,1.0,0.0,0.0,0.0,10.0,16.0,16.0,16.0,4.0,0.0,0.0,0.0,2.0,16.0,8.0,3.0,0.0,0.0,0.0,0.0,6.0,16.0,3.0,0.0,0.0,0.0,7
1340,923,0.0,0.0,7.0,13.0,11.0,1.0,0.0,0.0,0.0,6.0,14.0,12.0,14.0,9.0,0.0,0.0,0.0,5.0,14.0,3.0,10.0,9.0,0.0,0.0,0.0,0.0,8.0,15.0,14.0,2.0,0.0,0.0,0.0,0.0,1.0,14.0,16.0,6.0,0.0,0.0,0.0,0.0,9.0,9.0,3.0,15.0,4.0,0.0,0.0,0.0,12.0,5.0,1.0,11.0,8.0,0.0,0.0,0.0,7.0,16.0,16.0,9.0,1.0,0.0,8
1341,924,0.0,0.0,7.0,14.0,10.0,0.0,0.0,0.0,0.0,7.0,15.0,4.0,9.0,11.0,0.0,0.0,0.0,9.0,13.0,0.0,7.0,16.0,0.0,0.0,0.0,3.0,15.0,16.0,16.0,16.0,3.0,0.0,0.0,0.0,0.0,4.0,4.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,11.0,5.0,0.0,7.0,13.0,0.0,0.0,0.0,5.0,13.0,16.0,14.0,6.0,0.0,9
1342,925,0.0,0.0,6.0,14.0,13.0,3.0,0.0,0.0,0.0,0.0,14.0,10.0,7.0,13.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,12.0,3.0,0.0,0.0,5.0,11.0,0.0,0.0,7.0,6.0,0.0,0.0,4.0,11.0,0.0,0.0,4.0,8.0,0.0,0.0,2.0,12.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,12.0,8.0,2.0,14.0,2.0,0.0,0.0,0.0,4.0,15.0,16.0,9.0,0.0,0.0,0
1343,926,0.0,0.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,16.0,4.0,0.0,0.0,0.0,0.0,13.0,15.0,16.0,6.0,0.0,0.0,0.0,0.0,3.0,3.0,15.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,16.0,6.0,3.0,0.0,0.0,0.0,7.0,16.0,16.0,16.0,16.0,5.0,1
1344,927,0.0,2.0,13.0,16.0,10.0,0.0,0.0,0.0,0.0,12.0,15.0,9.0,16.0,2.0,0.0,0.0,0.0,10.0,8.0,1.0,16.0,6.0,0.0,0.0,0.0,1.0,1.0,2.0,16.0,6.0,0.0,0.0,0.0,0.0,0.0,10.0,15.0,2.0,0.0,0.0,0.0,0.0,2.0,15.0,9.0,0.0,0.0,0.0,0.0,2.0,15.0,16.0,9.0,8.0,6.0,0.0,0.0,1.0,13.0,16.0,16.0,16.0,16.0,3.0,2
1345,928,0.0,2.0,13.0,16.0,15.0,1.0,0.0,0.0,0.0,7.0,13.0,10.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,2.0,0.0,0.0,0.0,0.0,8.0,16.0,16.0,10.0,0.0,0.0,0.0,0.0,1.0,4.0,10.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,0.0,0.0,2.0,12.0,6.0,6.0,16.0,6.0,0.0,0.0,1.0,15.0,16.0,16.0,9.0,1.0,0.0,3
1346,929,0.0,0.0,0.0,2.0,15.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,2.0,5.0,0.0,0.0,0.0,5.0,16.0,6.0,6.0,16.0,0.0,0.0,2.0,16.0,10.0,4.0,13.0,13.0,0.0,0.0,13.0,16.0,16.0,16.0,16.0,10.0,0.0,0.0,6.0,4.0,4.0,11.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,3.0,16.0,7.0,0.0,0.0,4
1347,930,0.0,0.0,9.0,12.0,14.0,2.0,0.0,0.0,0.0,0.0,12.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,16.0,16.0,12.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,9.0,7.0,4.0,10.0,11.0,0.0,0.0,0.0,9.0,14.0,16.0,14.0,5.0,0.0,5
1348,931,0.0,0.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,11.0,16.0,14.0,1.0,0.0,0.0,2.0,16.0,10.0,4.0,7.0,10.0,0.0,0.0,0.0,15.0,8.0,2.0,12.0,8.0,0.0,0.0,0.0,3.0,12.0,16.0,8.0,0.0,0.0,6
1349,932,0.0,0.0,3.0,14.0,13.0,12.0,14.0,0.0,0.0,0.0,11.0,14.0,12.0,15.0,9.0,0.0,0.0,0.0,16.0,5.0,3.0,16.0,2.0,0.0,0.0,1.0,9.0,1.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,14.0,6.0,0.0,0.0,0.0,4.0,16.0,16.0,11.0,1.0,0.0,0.0,0.0,0.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,0.0,7
1350,933,0.0,0.0,10.0,14.0,10.0,1.0,0.0,0.0,0.0,4.0,14.0,6.0,13.0,7.0,0.0,0.0,0.0,6.0,12.0,0.0,7.0,7.0,0.0,0.0,0.0,1.0,16.0,10.0,15.0,1.0,0.0,0.0,0.0,0.0,5.0,16.0,15.0,3.0,0.0,0.0,0.0,0.0,13.0,6.0,6.0,15.0,5.0,0.0,0.0,3.0,15.0,0.0,4.0,12.0,7.0,0.0,0.0,0.0,12.0,16.0,15.0,8.0,0.0,0.0,8
1351,934,0.0,1.0,10.0,15.0,15.0,3.0,0.0,0.0,0.0,6.0,13.0,4.0,10.0,12.0,0.0,0.0,0.0,4.0,11.0,0.0,7.0,15.0,0.0,0.0,0.0,2.0,14.0,16.0,16.0,14.0,2.0,0.0,0.0,0.0,1.0,4.0,3.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,3.0,3.0,0.0,2.0,13.0,0.0,0.0,0.0,10.0,16.0,16.0,16.0,11.0,0.0,9
1352,935,0.0,0.0,3.0,15.0,9.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,11.0,5.0,0.0,0.0,0.0,3.0,16.0,3.0,1.0,14.0,2.0,0.0,0.0,5.0,12.0,0.0,0.0,12.0,4.0,0.0,0.0,2.0,12.0,0.0,0.0,6.0,8.0,0.0,0.0,2.0,14.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,12.0,8.0,5.0,15.0,0.0,0.0,0.0,0.0,1.0,13.0,14.0,5.0,0.0,0.0,0
1353,936,0.0,0.0,9.0,15.0,14.0,8.0,0.0,0.0,0.0,6.0,16.0,4.0,2.0,16.0,3.0,0.0,0.0,5.0,16.0,5.0,5.0,16.0,4.0,0.0,0.0,0.0,9.0,16.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,2.0,10.0,2.0,1.0,12.0,6.0,0.0,0.0,1.0,13.0,14.0,14.0,11.0,1.0,0.0,9
1354,937,0.0,1.0,10.0,12.0,12.0,11.0,0.0,0.0,0.0,7.0,14.0,8.0,8.0,6.0,0.0,0.0,0.0,7.0,11.0,7.0,3.0,0.0,0.0,0.0,0.0,8.0,16.0,13.0,13.0,8.0,0.0,0.0,0.0,1.0,3.0,0.0,1.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,11.0,3.0,0.0,10.0,12.0,0.0,0.0,0.0,10.0,16.0,16.0,14.0,4.0,0.0,5
1355,938,0.0,0.0,10.0,12.0,12.0,15.0,4.0,0.0,0.0,0.0,16.0,8.0,8.0,5.0,3.0,0.0,0.0,4.0,15.0,8.0,6.0,0.0,0.0,0.0,0.0,6.0,15.0,12.0,14.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,11.0,4.0,8.0,15.0,3.0,0.0,0.0,0.0,10.0,16.0,15.0,5.0,0.0,0.0,5
1356,939,0.0,0.0,1.0,11.0,15.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,5.0,0.0,0.0,0.0,0.0,3.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,15.0,16.0,14.0,3.0,0.0,0.0,2.0,16.0,11.0,2.0,7.0,12.0,0.0,0.0,0.0,14.0,11.0,4.0,9.0,13.0,0.0,0.0,0.0,2.0,11.0,16.0,15.0,6.0,0.0,6
1357,940,0.0,3.0,12.0,12.0,14.0,4.0,0.0,0.0,0.0,1.0,13.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,14.0,4.0,3.0,0.0,0.0,0.0,0.0,5.0,13.0,12.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0,6.0,2.0,0.0,8.0,8.0,0.0,0.0,2.0,13.0,16.0,16.0,16.0,2.0,0.0,5
1358,941,0.0,0.0,6.0,14.0,11.0,1.0,0.0,0.0,0.0,0.0,15.0,5.0,6.0,15.0,0.0,0.0,0.0,4.0,16.0,0.0,0.0,9.0,3.0,0.0,0.0,8.0,9.0,0.0,0.0,4.0,8.0,0.0,0.0,7.0,8.0,0.0,0.0,4.0,8.0,0.0,0.0,4.0,8.0,0.0,0.0,9.0,4.0,0.0,0.0,1.0,13.0,2.0,3.0,14.0,0.0,0.0,0.0,0.0,5.0,14.0,15.0,4.0,0.0,0.0,0
1359,942,0.0,0.0,6.0,14.0,15.0,7.0,0.0,0.0,0.0,3.0,15.0,6.0,2.0,14.0,3.0,0.0,0.0,4.0,13.0,0.0,1.0,16.0,4.0,0.0,0.0,0.0,10.0,11.0,9.0,16.0,6.0,0.0,0.0,0.0,1.0,8.0,10.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,1.0,12.0,5.0,0.0,10.0,11.0,0.0,0.0,0.0,7.0,13.0,16.0,16.0,4.0,0.0,9
1360,943,0.0,0.0,7.0,14.0,15.0,4.0,0.0,0.0,0.0,7.0,15.0,4.0,9.0,12.0,0.0,0.0,0.0,6.0,15.0,1.0,4.0,14.0,0.0,0.0,0.0,0.0,9.0,13.0,14.0,7.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,4.0,0.0,0.0,0.0,0.0,14.0,7.0,3.0,15.0,4.0,0.0,0.0,0.0,16.0,3.0,0.0,13.0,8.0,0.0,0.0,0.0,7.0,16.0,16.0,10.0,1.0,0.0,8
1361,944,0.0,0.0,7.0,13.0,10.0,1.0,0.0,0.0,0.0,1.0,15.0,3.0,9.0,10.0,0.0,0.0,0.0,3.0,16.0,4.0,13.0,11.0,0.0,0.0,0.0,0.0,6.0,12.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,1.0,11.0,2.0,0.0,7.0,11.0,0.0,0.0,0.0,7.0,13.0,16.0,15.0,4.0,0.0,9
1362,945,0.0,0.0,1.0,11.0,15.0,6.0,0.0,0.0,0.0,2.0,15.0,10.0,16.0,15.0,0.0,0.0,0.0,1.0,14.0,5.0,6.0,11.0,0.0,0.0,0.0,0.0,5.0,14.0,14.0,3.0,0.0,0.0,0.0,0.0,1.0,14.0,16.0,6.0,0.0,0.0,0.0,0.0,10.0,8.0,6.0,15.0,1.0,0.0,0.0,0.0,9.0,9.0,4.0,16.0,3.0,0.0,0.0,0.0,1.0,15.0,15.0,6.0,0.0,0.0,8
1363,946,0.0,0.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,0.0,3.0,1.0,0.0,0.0,8.0,10.0,0.0,2.0,16.0,2.0,0.0,1.0,15.0,4.0,3.0,9.0,12.0,0.0,0.0,8.0,16.0,16.0,16.0,16.0,6.0,0.0,0.0,1.0,4.0,3.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,10.0,0.0,0.0,0.0,4
1364,947,0.0,0.0,3.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,16.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,13.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,4.0,0.0,0.0,0.0,3.0,9.0,13.0,16.0,12.0,5.0,0.0,0.0,3.0,15.0,16.0,16.0,16.0,16.0,1
1365,948,0.0,0.0,7.0,16.0,14.0,13.0,10.0,0.0,0.0,0.0,10.0,12.0,10.0,16.0,4.0,0.0,0.0,0.0,15.0,5.0,8.0,13.0,0.0,0.0,0.0,1.0,7.0,1.0,16.0,3.0,0.0,0.0,0.0,2.0,11.0,13.0,16.0,12.0,6.0,0.0,0.0,4.0,12.0,15.0,14.0,11.0,2.0,0.0,0.0,0.0,3.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0,7
